ObjectID,Stop ID,Stop Code,Stop Name,Stop Description,Stop Latitiude,Stop Longtitude,Wheelchair Boarding,x,y
18223,2361,2361,NW MCKINLEY - FRESNO,E MCKINLEY AVE & N THESTA ST,36.765119,-119.782273,,6332535.92828363,2162585.48567356
18224,2362,2362,NE FIGARDEN - BARSTOW,N FIGARDEN DR & N BRAWLEY AVE,36.81565,-119.862727,,6309136.12633005,2181183.19126023
18225,2363,2363,NE FIGARDEN - GATES,N FIGARDEN DR & N GATES AVE,36.818981,-119.866913,,6307921.79575346,2182406.88697556
18226,2364,2364,NW BULLARD - FIGARDEN,W BULLARD AVE & N TRACY AVE,36.82248,-119.871167,,6306688.22374555,2183691.97790931
18227,2365,2365,NW BULLARD - CECILIA,W BULLARD AVE & N MILBURN AVE,36.822294,-119.875047,,6305551.99996814,2183634.58826031
18228,2366,2366,NW BULLARD - CORNELIA,W BULLARD AVE & N DANTE AVE,36.821943,-119.881123,,6303772.48712297,2183523.06518939
18229,2367,2367,NW BULLARD - DANTE,W BULLARD AVE & N DANTE AVE,36.821838,-119.884483,,6302788.7167808,2183493.87955223
18230,2368,2368,NW BULLARD - POLK,W BULLARD AVE & N POLK AVE,36.821632,-119.889179,,6301413.57714264,2183431.57652722
18231,2369,2369,NW BULLARD - CARNEGIE,W BULLARD AVE & N CARNEGIE AVE,36.823352,-119.894695,,6299804.96060923,2184072.74158348
18232,2371,2371,NW Riverside - Cresta,N RIVERSIDE DR & W PALO ALTO AVE,36.831022,-119.905744,,6296597.49458322,2186895.34059706
18233,2373,2373,SW BULLARD - CARNEGIE,W BULLARD AVE & N CARNEGIE AVE,36.823369,-119.895261,,6299639.36251523,2184080.47450764
18234,2374,2374,SW BULLARD - POLK,W BULLARD AVE & N WHEELER AVE,36.821356,-119.888884,,6301498.98904531,2183330.29851456
18235,2375,2375,SE BULLARD - DANTE,W BULLARD AVE & N CORNELIA AVE,36.821599,-119.883408,,6303102.55211113,2183403.97487639
18236,2376,2376,SE BULLARD - CORNELIA,W BULLARD AVE & N CORNELIA AVE,36.821721,-119.880285,,6304017.0155053,2183439.99612981
18237,2377,2377,SE BULLARD - MILLBURN,W BULLARD AVE & N CECELIA AVE,36.82198,-119.876042,,6305259.73775738,2183522.93034714
18238,2378,2378,SE BULLARD - CECELIA,W BULLARD AVE & N CECELIA AVE,36.822082,-119.873983,,6305862.71227323,2183554.5730004
18239,2379,2379,SW FIGARDEN - BULLARD,N FIGARDEN DR & N CECELIA AVE,36.821919,-119.870554,,6306865.78671063,2183486.11677247
18240,2380,2380,SW FIGARDEN - GATES,N FIGARDEN DR & N GATES AVE,36.818179,-119.86622,,6308122.00040555,2182113.08572589
18241,2381,2381,NW FIGARDEN - BARSTOW,N FIGARDEN DR & N BRAWLEY AVE,36.815516,-119.863055,,6309039.67967255,2181135.2707524
18242,2382,2382,SW BRAWLEY - SAN JOSE,N BRAWLEY AVE & W SHAW AVE,36.810937,-119.862781,,6309104.90592006,2179467.5496784
18243,2395,2395,SE BLACKSTONE - CAMBRIDGE,N BLACKSTONE AVE & E WELDON AVE,36.769403,-119.7904,,6330168.35001355,2164164.57470697
18244,2396,2396,NW HERNDON - PALM,W HERNDON AVE & N PALM AVE,36.837205,-119.808816,,6324982.45552972,2188893.09381939
18245,2397,2397,NW HERNDON - FRUIT,W HERNDON AVE & N FRUIT AVE,36.837147,-119.817802,,6322352.72063172,2188894.24736039
18246,2400,2400,Clovis Community College,E INTERNATIONAL AVE & N CHESTNUT AVE,36.888538,-119.733596,,6347136.76522364,2207404.71066748
18247,2402,2402,SW WILLOW - BEHYMER, ,36.88091,-119.73009,,6348140.93217856,2204619.82023989
18248,2405,2405,SW WILLOW - NEES, ,36.851732,-119.729983,,6348091.48345855,2193996.98092131
18249,2406,2406,NW WILLOW - ALLUVIAL, ,36.846908,-119.729948,,6348088.37519705,2192240.67505072
18250,2407,2407,NW HERNDON - WILLOW, ,36.83777,-119.730124,,6348011.58729288,2188914.28701848
18251,2408,2408,NE WILLOW - NEES, ,36.852575,-119.729563,,6348216.69646272,2194302.95045373
18252,2411,2411,NE CHESTNUT - BEHYMER, ,36.881733,-119.738703,,6345624.24200197,2204938.70674123
18253,2415,2415,NE WILLOW - ALLUVIAL, ,36.845279,-119.729456,,6348227.82668981,2191646.52696081
18254,2416,2416,SW BRYAN - TENNIS COURT, ,36.796884,-119.907576,,6295943.9135413,2174472.40120414
18255,2417,2417,SE MCKINNLEY - MARKS,W MCKINLEY AVE,36.764578,-119.843717,,6314537.17359881,2162540.88635331
18256,2418,2418,NW CHERRY - JENSEN, ,36.70737,-119.78187,,6332482.80929539,2141561.00246014
18257,2419,2419,NW CHERRY - DATE, ,36.702899,-119.781888,,6332464.28177339,2139933.38793322
18258,2420,2420,SW CHERRY - ANADALE, ,36.699072,-119.781894,,6332451.18009356,2138540.19288498
18259,2421,2421,NW CHERRY - EDGAR, ,36.696966,-119.781887,,6332446.9901413,2137773.49264672
18260,2422,2422,SE NORTH - CHERRY, ,36.692139,-119.781022,,6332686.2829698,2136014.17431498
18261,2423,2423,NORTH - DMV, ,36.692155,-119.776634,,6333972.79844138,2136009.56638455
18262,2424,2424,SE NORTH - EAST, ,36.692162,-119.772225,,6335265.44447814,2136001.69107223
18263,2425,2425,SW NORTH - NORTHPOINTE, ,36.692181,-119.768649,,6336313.90760431,2136000.19730881
18264,2426,2426,SW ORANGE - NORTH, ,36.691913,-119.763876,,6337712.47436097,2135891.46786748
18265,2427,2427,SW ORANGE - FORTUNE, ,36.688598,-119.763851,,6337710.20533663,2134684.59265657
18266,2428,2428,ORANGE - AMAZON, ,36.682942,-119.763863,,6337690.30970713,2132625.57118405
18267,2429,2429,NW CENTRAL - ORANGE, ,36.678101,-119.764288,,6337551.66858022,2130864.21315822
18268,2430,2430,NW CENTRAL - EAST, ,36.678101,-119.773296,,6334910.23291822,2130885.35812905
18269,2432,2432,3158 CHERRY AVE, ,36.689037,-119.781653,,6332492.09602222,2134886.40622932
18270,2433,2433,NE CHERRY - NORTH, ,36.692705,-119.781643,,6332505.89619148,2136221.70605214
18271,2434,2434,SE CHERRY - EDGAR, ,36.696345,-119.781643,,6332516.68127489,2137546.83693206
18272,2435,2435,NE CHERRY - ANADALE, ,36.7001,-119.781645,,6332527.22095197,2138913.83911932
18273,2436,2436,NE CHERRY - DATE, ,36.703041,-119.781644,,6332536.2281518,2139984.50036381
18274,2438,2438,SW POLK - FLINT, ,36.788437,-119.889568,,6301187.7849433,2171347.93369982
18275,2439,2439,SE DAKOTA - POLK, ,36.786162,-119.888711,,6301431.05971922,2170517.3959908
18276,2440,2440,SE DAKOTA - FORESTIER, ,36.786211,-119.882719,,6303185.79833572,2170519.05248356
18277,2441,2441,SE CORNELIA - GRIFFITH, ,36.78954,-119.880265,,6303915.48552464,2171724.38176581
18278,2442,2442,NE HAYES - SWIFT, ,36.796264,-119.898273,,6298665.51997472,2174221.0818249
18279,2443,2443,NW GETTYSBURG - GORMA, ,36.800828,-119.900859,,6297923.97421372,2175889.70151915
18280,2444,2444,NW GETTYSBURG - OLINDA, ,36.800814,-119.903572,,6297129.65920131,2175892.06634381
18281,2445,2445,NW ORANGE - CENTRAL CANAL, ,36.687323,-119.763855,,6337705.34084505,2134220.44201006
18282,2446,2446,850 E CENTRAL (DALEVILLE), ,36.678042,-119.775984,,6334121.85162097,2130870.23709631
18283,2450,2450,NW GOODWIN - CROCKET at VCH,GOODWIN WAY,36.883934,-119.805321,,6326147.84591547,2205896.62313248
18284,2451,2451,NE VETERANS BLVD - BULLARD, ,36.82938,-119.89993,,6298293.35438047,2186281.5695149
18285,2453,2453,SE Olive - Highway 41, ,36.757674,-119.776326,,6334255.9077833,2159860.98357664
18286,2454,2454,SE Olive - Highway 168, ,36.757713,-119.748892,,6342292.28016198,2159811.3681903
